Log file open, 02/10/23 17:34:14
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8D600][000004BA8711C800 52] MacServer, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8E400][000004BA87140000 52] Linux, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8E600][000004BA87142800 52] LinuxEditor, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8D200][000004BA87147800 52] LinuxArm64Editor, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8C600][000004BA8714A000 52] LinuxArm64, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8EE00][000004BA8714C800 52] LinuxClient, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8D800][000004BA86FA2800 52] LinuxArm64Client, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8E000][000004BA87145000 52] LinuxServer, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8DC00][000004BA87120000 52] LinuxArm64Server, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8BC00][000004BA87125000 52] Android, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8C200][000004BA87127800 52] Android_Preview_OpenGL, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8B600][000004BA8712A000 52] Android_Preview_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8CC00][000004BA8712C800 52] Android_Low, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8E200][000004BA87112800 52] Android_Mid, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8AC00][000004BA87130000 52] Android_High, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8F000][000004BA87135000 52] Android_Default, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8D000][000004BA87137800 52] Android_Adreno4xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8CA00][000004BA8713A000 52] Android_Adreno5xx_Low, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8E800][000004BA8713C800 52] Android_Adreno5xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8F800][000004BA87122800 52] Android_Adreno6xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8EA00][000004BA87160000 52] Android_Adreno6xx_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8FA00][000004BA87165000 52] Android_Adreno7xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA86B8FE00][000004BA87167800 52] Android_Adreno7xx_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA8659FE00][000004BA8716A000 52] Android_Mali_T6xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA8061F000][000004BA8716C800 52] Android_Mali_T7xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170000][000004BA87132800 52] Android_Mali_T8xx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171200][000004BA87180000 52] Android_Mali_G71, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171000][000004BA87185000 52] Android_Mali_G72, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171A00][000004BA87187800 52] Android_Mali_G72_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170800][000004BA8718A000 52] Android_Mali_G76, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171400][000004BA8718C800 52] Android_Mali_G76_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170A00][000004BA87162800 52] Android_Mali_G77, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170E00][000004BA87190000 52] Android_Mali_G77_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172000][000004BA87195000 52] Android_Mali_G78, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170200][000004BA87197800 52] Android_Mali_G78_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87170400][000004BA8719A000 52] Android_Mali_G710, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171E00][000004BA8719C800 52] Android_Mali_G710_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172800][000004BA87182800 52] Android_Xclipse_920, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87171C00][000004BA871A0000 52] Android_Xclipse_920_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172A00][000004BA871A5000 52] Android_Vulkan_SM5, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172E00][000004BA871A7800 52] Android_PowerVR_G6xxx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173000][000004BA871AA000 52] Android_PowerVR_GT7xxx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172200][000004BA871AC800 52] Android_PowerVR_GE8xxx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173A00][000004BA87192800 52] Android_PowerVR_GM9xxx, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87172600][000004BA871B0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173800][000004BA871B5000 52] Android_TegraK1, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173200][000004BA871B7800 52] Android_Unknown_Vulkan, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87174000][000004BA871BA000 52] Oculus_Quest, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173400][000004BA871BC800 52] Oculus_Quest2, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: 	[000004BA87173600][000004BA871A2800 52] HoloLens, 
[2023.02.10-22.34.17:505][  0]LogDeviceProfileManager: Active device profile: [000004BA86B85A00][000004BA75397800 52] WindowsEditor
[2023.02.10-22.34.17:505][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.10-22.34.17:505][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.10-22.34.17:528][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.10-22.34.17:528][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.10-22.34.17:529][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.10-22.34.17:531][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.10-22.34.17:531][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Valid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=1497.1.14.1, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.10-22.34.17:531][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.10-22.34.17:531][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.10-22.34.17:531][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22000.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.10-22.34.17:534][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/HorrorJamUE5Project.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/TurnkeyReport_1.log" -log="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/TurnkeyLog_1.log" -project="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/HorrorJamUE5Project.uproject"  -Device=Win64@DESKTOP-ODL5LOK'
[2023.02.10-22.34.17:534][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/HorrorJamUE5Project.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/TurnkeyReport_1.log" -log="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Intermediate/TurnkeyLog_1.log" -project="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/HorrorJamUE5Project.uproject"  -Device=Win64@DESKTOP-ODL5LOK" -nocompile -nocompileuat ]
[2023.02.10-22.34.17:563][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
